fpr,tpr,threshold
0.15922107674684993,0.7351351351351352,0.45629117624420895
0.15922107674684993,0.7372972972972973,0.45548079348422515
0.16265750286368844,0.7372972972972973,0.45219624079983095
0.16265750286368844,0.7394594594594595,0.45140958697249345
0.1660939289805269,0.7394594594594595,0.4469201037497836
0.1660939289805269,0.7405405405405405,0.4465373544169878
0.16953035509736541,0.7405405405405405,0.4419926935029581
0.16953035509736541,0.7427027027027027,0.4398686266534193
0.1718213058419244,0.7427027027027027,0.43970202021991434
0.1718213058419244,0.7470270270270271,0.4343385625514124
0.1729667812142039,0.7470270270270271,0.4341549257289578
0.1729667812142039,0.7491891891891892,0.43364904247711417
0.17411225658648338,0.7491891891891892,0.4331375262606155
0.17411225658648338,0.7524324324324324,0.4304448857028555
0.17525773195876287,0.7524324324324324,0.43032192434884425
0.17525773195876287,0.7535135135135135,0.4295892895470282
0.1764032073310424,0.7535135135135135,0.42893903701777886
0.1764032073310424,0.7545945945945945,0.4280263766672938
0.18098510882016036,0.7545945945945945,0.4251420996414475
0.18098510882016036,0.7556756756756757,0.42502755827558664
0.18213058419243985,0.7556756756756757,0.42435536067627705
0.18213058419243985,0.7567567567567568,0.42372832575233865
0.18327605956471935,0.7567567567567568,0.42338094469089077
0.18327605956471935,0.76,0.420379932741714
0.18671248568155785,0.76,0.4193805746420363
0.18671248568155785,0.7621621621621621,0.41911544459276495
0.18785796105383734,0.7621621621621621,0.41761821853315945
0.18785796105383734,0.7632432432432432,0.4154689409322274
0.19014891179839633,0.7632432432432432,0.4147320708239947
0.19014891179839633,0.7643243243243243,0.4145951104439817
0.19243986254295534,0.7643243243243243,0.41336198936350915
0.19243986254295534,0.7686486486486487,0.41074705634389014
0.19358533791523483,0.7686486486486487,0.41061852552841693
0.19358533791523483,0.772972972972973,0.40616237608306205
0.1958762886597938,0.772972972972973,0.4051180540958067
0.1958762886597938,0.774054054054054,0.4039886800657718
0.1981672394043528,0.774054054054054,0.4025124386274711
0.1981672394043528,0.7772972972972974,0.4013101361841746
0.2016036655211913,0.7772972972972974,0.40018297063850755
0.2016036655211913,0.7783783783783784,0.3995567994313078
0.20389461626575028,0.7783783783783784,0.39912451545443833
0.20389461626575028,0.7805405405405406,0.3966695555115446
0.20618556701030927,0.7805405405405406,0.39327427875336857
0.20618556701030927,0.7816216216216216,0.3916379013178587
0.2073310423825888,0.7816216216216216,0.39131060127500955
0.2073310423825888,0.7827027027027027,0.3912428789617553
0.20847651775486828,0.7827027027027027,0.391214170213356
0.20847651775486828,0.7837837837837838,0.38835152623808383
0.20962199312714777,0.7837837837837838,0.38799804933825843
0.20962199312714777,0.7848648648648648,0.3868347455845262
0.21076746849942726,0.7848648648648648,0.38643776647532485
0.21076746849942726,0.787027027027027,0.3850033987574036
0.21191294387170675,0.787027027027027,0.38414864699489204
0.21191294387170675,0.7881081081081082,0.3831644534012844
0.21534936998854526,0.7881081081081082,0.3811510482991886
0.21534936998854526,0.7902702702702703,0.3810016596104452
0.21649484536082475,0.7902702702702703,0.38065746140473483
0.21649484536082475,0.7924324324324324,0.3795013093018583
0.21764032073310424,0.7924324324324324,0.3789595698817184
0.21764032073310424,0.7935135135135135,0.3788201898289118
0.21878579610538373,0.7935135135135135,0.3788081907924811
0.21878579610538373,0.7945945945945946,0.37880438112394266
0.22107674684994272,0.7945945945945946,0.37742686028996025
0.22107674684994272,0.7967567567567567,0.37614257539870083
0.22336769759450173,0.7967567567567567,0.374630517257168
0.22336769759450173,0.7978378378378378,0.37194630490699876
0.2279495990836197,0.7978378378378378,0.3710012781799595
0.2279495990836197,0.8,0.36998665156854876
0.2290950744558992,0.8,0.3698838643405879
0.2290950744558992,0.8010810810810811,0.3687990661732715
0.2313860252004582,0.8010810810810811,0.3681025960918722
0.2313860252004582,0.8021621621621622,0.36734295477740586
0.23367697594501718,0.8021621621621622,0.36671798242505044
0.23367697594501718,0.8054054054054054,0.3662379546262611
0.23596792668957617,0.8054054054054054,0.3658682844355409
0.23596792668957617,0.8064864864864865,0.36510522819698576
0.23940435280641467,0.8064864864864865,0.3638831466524951
0.23940435280641467,0.8086486486486486,0.35944602541034976
0.24054982817869416,0.8086486486486486,0.3587768251726187
0.24054982817869416,0.8108108108108109,0.35807376966075594
